disease,signature_type,exp_id,cmap_score,p,q,subset_comparison_id,analysis_id,name,concentration,duration,cell_line,array_platform,vehicle,vendor,vendor_catalog_id,vendor_catalog_name,drug_concept_id,cas_number,DrugBank.ID,valid
Lymphoma,TAHOE,10958.0,-0.239207894168639,0.00341,0.706789192982456,filefb01f20da69_logFC_0,TAHOE,Budesonide,0.0500000007450581,24.0,ACH-000120,Tahoe,DMSO,Tahoe,,,,,,
Lymphoma,TAHOE,12224.0,-0.236632633068902,0.00405,0.706789192982456,filefb01f20da69_logFC_0,TAHOE,Captopril,0.5,24.0,ACH-000916,Tahoe,DMSO,Tahoe,,,,,,
Lymphoma,TAHOE,12372.0,-0.231177811053889,0.00574,0.706789192982456,filefb01f20da69_logFC_0,TAHOE,Carbamazepine,0.5,24.0,ACH-000950,Tahoe,DMSO,Tahoe,,,,,,
Lymphoma,TAHOE,12691.0,-0.232441659069584,0.00534,0.706789192982456,filefb01f20da69_logFC_0,TAHOE,Celecoxib,0.5,24.0,ACH-000437,Tahoe,DMSO,Tahoe,,,,,,
Lymphoma,TAHOE,13162.0,-0.224482298797262,0.00863,0.706789192982456,filefb01f20da69_logFC_0,TAHOE,Ciclopirox,5.0,24.0,ACH-000954,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,2468.0,-0.25468593687475,0.00466,0.872211155172414,filefb06a24ab9b_logFC_0,TAHOE,Acetazolamide,0.5,24.0,ACH-001021,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,2652.0,-0.224800545218087,0.02169,0.872211155172414,filefb06a24ab9b_logFC_0,TAHOE,Acetohexamide,5.0,24.0,ACH-000555,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,3518.0,-0.241491284013605,0.0097,0.872211155172414,filefb06a24ab9b_logFC_0,TAHOE,Allantoin,0.5,24.0,ACH-001021,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,4247.0,-0.246458583433373,0.00755,0.872211155172414,filefb06a24ab9b_logFC_0,TAHOE,Altretamine,0.0500000007450581,24.0,ACH-000958,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,8877.0,-0.277951493097239,0.00133,0.855063333333333,filefb06a24ab9b_logFC_0,TAHOE,Bergenin,0.0500000007450581,24.0,ACH-000311,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,10968.0,-0.262902973689476,0.00287,0.872211155172414,filefb06a24ab9b_logFC_0,TAHOE,Budesonide,0.0500000007450581,24.0,ACH-000396,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,12182.0,-0.287117972188876,0.0008,0.635341176470588,filefb06a24ab9b_logFC_0,TAHOE,Captopril,0.0500000007450581,24.0,ACH-000853,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,12358.0,-0.26281919017607,0.00288,0.872211155172414,filefb06a24ab9b_logFC_0,TAHOE,Carbamazepine,0.5,24.0,ACH-000120,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,12686.0,-0.231521358543417,0.01585,0.872211155172414,filefb06a24ab9b_logFC_0,TAHOE,Celecoxib,0.5,24.0,ACH-000348,Tahoe,DMSO,Tahoe,,,,,,
Melanoma,TAHOE,13144.0,-0.229412077330932,0.01759,0.872211155172414,filefb06a24ab9b_logFC_0,TAHOE,Ciclopirox,0.5,24.0,ACH-000236,Tahoe,DMSO,Tahoe,,,,,,
Meningococcal_infection,TAHOE,2463.0,-0.186195984075448,0.17055,0.96157743608056,filefb06ceee68d_logFC_0,TAHOE,Acetazolamide,0.5,24.0,ACH-000997,Tahoe,DMSO,Tahoe,,,,,,
Meningococcal_infection,TAHOE,2622.0,-0.165610505565863,0.26631,0.96157743608056,filefb06ceee68d_logFC_0,TAHOE,Acetohexamide,0.5,24.0,ACH-000750,Tahoe,DMSO,Tahoe,,,,,,
Meningococcal_infection,TAHOE,3595.0,-0.191579700061843,0.14904,0.96157743608056,filefb06ceee68d_logFC_0,TAHOE,Allantoin,5.0,24.0,ACH-000669,Tahoe,DMSO,Tahoe,,,,,,
Meningococcal_infection,TAHOE,4261.0,-0.205377435064935,0.10324,0.96157743608056,filefb06ceee68d_logFC_0,TAHOE,Altretamine,0.5,24.0,ACH-001039,Tahoe,DMSO,Tahoe,,,,,,
Meningococcal_infection,TAHOE,8967.0,-0.202081400742115,0.11299,0.96157743608056,filefb06ceee68d_logFC_0,TAHOE,Bergenin,5.0,24.0,ACH-000178,Tahoe,DMSO,Tahoe,,,,,,
Meningococcal_infection,TAHOE,11082.0,-0.182167980828695,0.18794,0.96157743608056,filefb06ceee68d_logFC_0,TAHOE,Budesonide,5.0,24.0,ACH-000853,Tahoe,DMSO,Tahoe,,,,,,
Meningococcal_infection,TAHOE,12180.0,-0.221153660327767,0.06498,0.96157743608056,filefb06ceee68d_logFC_0,TAHOE,Captopril,0.0500000007450581,24.0,ACH-000463,Tahoe,DMSO,Tahoe,,,,,,
Meningococcal_infection,TAHOE,12389.0,-0.302550054112554,0.00291,0.96157743608056,filefb06ceee68d_logFC_0,TAHOE,Carbamazepine,0.5,24.0,ACH-000932,Tahoe,DMSO,Tahoe,,,,,,
Meningococcal_infection,TAHOE,12674.0,-0.192987592764378,0.14345,0.96157743608056,filefb06ceee68d_logFC_0,TAHOE,Celecoxib,0.5,24.0,ACH-000916,Tahoe,DMSO,Tahoe,,,,,,
Meningococcal_infection,TAHOE,13179.0,-0.180249884044527,0.19612,0.96157743608056,filefb06ceee68d_logFC_0,TAHOE,Ciclopirox,5.0,24.0,ACH-000875,Tahoe,DMSO,Tahoe,,,,,,
Obesity,CMAP,279.0,-0.17885814007602,0.04329,0.895522386831276,filefb0672618b5_logFC_0,CMAP,carbamazepine,1e-07,6.0,MCF7,HT_HG-U133A_EA,DMSO,Sigma-Aldrich,C4024,carbamazepine,C0006949,,DB00564,
Obesity,CMAP,29.0,0.114431336444549,0.37901,0.895522386831276,filefb0672618b5_logFC_0,CMAP,celecoxib,1e-05,6.0,MCF7,HG-U133A,DMSO,LKT Laboratories,C1644,celecoxib,C0538927,,DB00482,
Obesity,CMAP,315.0,0.0879694639984684,0.48954,0.895522386831276,filefb0672618b5_logFC_0,CMAP,clotrimazole,5e-05,6.0,MCF7,HT_HG-U133A_EA,DMSO,Calbiochem,233230,clotrimazole,C0009074,,DB00257,
Obesity,CMAP,11.0,-0.141907951509519,0.19328,0.895522386831276,filefb0672618b5_logFC_0,CMAP,dexamethasone,1e-06,6.0,MCF7,HG-U133A,DMSO,Sigma-Aldrich,D4902,dexamethasone,C1372970,,DB01234,
Obesity,CMAP,58.0,-0.107368524147545,0.42036,0.895522386831276,filefb0672618b5_logFC_0,CMAP,fulvestrant,1e-08,6.0,MCF7,HG-U133A,DMSO,Tocris,1047,"ICI 182,780",C0935916,,DB00947,
Obesity,CMAP,252.0,-0.106148870159221,0.42724,0.895522386831276,filefb0672618b5_logFC_0,CMAP,paclitaxel,1e-07,6.0,MCF7,HG-U133A,DMSO,Sigma-Aldrich,T-7191,paclitaxel,C0144576,,DB01229,
Obesity,CMAP,258.0,-0.110915734118695,0.40047,0.895522386831276,filefb0672618b5_logFC_0,CMAP,resveratrol,5e-05,6.0,PC3,HG-U133A,DMSO,Sigma-Aldrich,R5010,resveratrol,EXPT02968,,DB02709,
Obesity,CMAP,95.0,-0.118942731183359,0.34813,0.895522386831276,filefb0672618b5_logFC_0,CMAP,rosiglitazone,1e-05,6.0,HL60,HG-U133A,DMSO,LKT Laboratories,R5772,rosiglitazone maleate,C0289313,,DB00412,
Obesity,CMAP,17.0,0.106745149631533,0.42389,0.895522386831276,filefb0672618b5_logFC_0,CMAP,verapamil,1e-05,6.0,MCF7,HG-U133A,DMSO,Sigma-Aldrich,V4629,(+/-)-verapamil hydrochloride,C0042523,,DB00661,
Obesity,TAHOE,2442.0,-0.186982937986033,0.02861,0.911460773654662,filefb0762047fa_logFC_0,TAHOE,Acetazolamide,0.0500000007450581,24.0,ACH-000493,Tahoe,DMSO,Tahoe,,,,,,
Obesity,TAHOE,2631.0,-0.170989555075609,0.06183,0.911460773654662,filefb0762047fa_logFC_0,TAHOE,Acetohexamide,0.5,24.0,ACH-000875,Tahoe,DMSO,Tahoe,,,,,,
Obesity,TAHOE,3506.0,-0.195892381108885,0.01744,0.911460773654662,filefb0762047fa_logFC_0,TAHOE,Allantoin,0.5,24.0,ACH-000927,Tahoe,DMSO,Tahoe,,,,,,
Obesity,TAHOE,4209.0,-0.182740258040844,0.03539,0.911460773654662,filefb0762047fa_logFC_0,TAHOE,Altretamine,0.0500000007450581,24.0,ACH-000138,Tahoe,DMSO,Tahoe,,,,,,
Obesity,TAHOE,8883.0,-0.175709464511776,0.04966,0.911460773654662,filefb0762047fa_logFC_0,TAHOE,Bergenin,0.0500000007450581,24.0,ACH-000164,Tahoe,DMSO,Tahoe,,,,,,
Obesity,TAHOE,11021.0,-0.192006672300822,0.02185,0.911460773654662,filefb0762047fa_logFC_0,TAHOE,Budesonide,0.5,24.0,ACH-000957,Tahoe,DMSO,Tahoe,,,,,,
Obesity,TAHOE,12281.0,-0.205201236297177,0.0102,0.911460773654662,filefb0762047fa_logFC_0,TAHOE,Captopril,5.0,24.0,ACH-000628,Tahoe,DMSO,Tahoe,,,,,,
Obesity,TAHOE,12435.0,-0.187663568750609,0.02755,0.911460773654662,filefb0762047fa_logFC_0,TAHOE,Carbamazepine,5.0,24.0,ACH-000943,Tahoe,DMSO,Tahoe,,,,,,
Obesity,TAHOE,12600.0,-0.180374869145,0.03966,0.911460773654662,filefb0762047fa_logFC_0,TAHOE,Celecoxib,0.0500000007450581,24.0,ACH-000555,Tahoe,DMSO,Tahoe,,,,,,
Obesity,TAHOE,13128.0,-0.147767085489615,0.15725,0.911460773654662,filefb0762047fa_logFC_0,TAHOE,Ciclopirox,0.5,24.0,ACH-000900,Tahoe,DMSO,Tahoe,,,,,,
Oligodendroglioma,CMAP,327.0,-0.216544338532176,0.06035,0.967588533333333,filefb04155aaac_logFC_0,CMAP,carbamazepine,1e-07,6.0,MCF7,HT_HG-U133A_EA,DMSO,Sigma-Aldrich,C4024,carbamazepine,C0006949,,DB00564,
Oligodendroglioma,CMAP,37.0,-0.124124955112437,0.45584,0.967588533333333,filefb04155aaac_logFC_0,CMAP,celecoxib,1e-05,6.0,MCF7,HG-U133A,DMSO,LKT Laboratories,C1644,celecoxib,C0538927,,DB00482,
Oligodendroglioma,CMAP,315.0,0.170822560936077,0.2272,0.967588533333333,filefb04155aaac_logFC_0,CMAP,clotrimazole,5e-05,6.0,MCF7,HT_HG-U133A_EA,DMSO,Calbiochem,233230,clotrimazole,C0009074,,DB00257,
Oligodendroglioma,CMAP,40.0,-0.169151886826416,0.23606,0.967588533333333,filefb04155aaac_logFC_0,CMAP,dexamethasone,1e-06,6.0,MCF7,HG-U133A,DMSO,Sigma-Aldrich,D4902,dexamethasone,C1372970,,DB01234,
Oligodendroglioma,CMAP,206.0,-0.171919599657173,0.22135,0.967588533333333,filefb04155aaac_logFC_0,CMAP,fulvestrant,1e-06,6.0,ssMCF7,HG-U133A,DMSO,Tocris,1047,"ICI 182,780",C0935916,,DB00947,
Oligodendroglioma,CMAP,208.0,-0.130326008721059,0.43333,0.967588533333333,filefb04155aaac_logFC_0,CMAP,gefitinib,1e-05,6.0,HL60,HG-U133A,DMSO,AstraZeneca,Iressa,Iressa,C1122962,,DB00317,
Oligodendroglioma,CMAP,252.0,0.187707300768352,0.14702,0.967588533333333,filefb04155aaac_logFC_0,CMAP,paclitaxel,1e-07,6.0,MCF7,HG-U133A,DMSO,Sigma-Aldrich,T-7191,paclitaxel,C0144576,,DB01229,
Oligodendroglioma,CMAP,227.0,-0.182272600093327,0.17081,0.967588533333333,filefb04155aaac_logFC_0,CMAP,resveratrol,5e-05,6.0,MCF7,HG-U133A,DMSO,Sigma-Aldrich,R5010,resveratrol,EXPT02968,,DB02709,
Oligodendroglioma,CMAP,427.0,0.161968798925109,0.27484,0.967588533333333,filefb04155aaac_logFC_0,CMAP,rosiglitazone,1e-05,6.0,MCF7,HT_HG-U133A_EA,DMSO,LKT Laboratories,R5772,rosiglitazone,C0289313,,DB00412,
Oligodendroglioma,CMAP,17.0,0.141841959859994,0.38229,0.967588533333333,filefb04155aaac_logFC_0,CMAP,verapamil,1e-05,6.0,MCF7,HG-U133A,DMSO,Sigma-Aldrich,V4629,(+/-)-verapamil hydrochloride,C0042523,,DB00661,
Oligodendroglioma,TAHOE,2511.0,-0.219814268909318,0.05505,0.995346952054795,filefb05f3823b6_logFC_0,TAHOE,Acetazolamide,5.0,24.0,ACH-001039,Tahoe,DMSO,Tahoe,,,,,,
Oligodendroglioma,TAHOE,2660.0,-0.174551756009421,0.20842,0.995346952054795,filefb05f3823b6_logFC_0,TAHOE,Acetohexamide,5.0,24.0,ACH-000120,Tahoe,DMSO,Tahoe,,,,,,
Oligodendroglioma,TAHOE,3519.0,-0.261973155490266,0.01022,0.995346952054795,filefb05f3823b6_logFC_0,TAHOE,Allantoin,0.5,24.0,ACH-000178,Tahoe,DMSO,Tahoe,,,,,,
Oligodendroglioma,TAHOE,4289.0,-0.18953433895488,0.14291,0.995346952054795,filefb05f3823b6_logFC_0,TAHOE,Altretamine,0.5,24.0,ACH-000790,Tahoe,DMSO,Tahoe,,,,,,
Oligodendroglioma,TAHOE,8929.0,-0.237920853648477,0.02724,0.995346952054795,filefb05f3823b6_logFC_0,TAHOE,Bergenin,0.5,24.0,ACH-000875,Tahoe,DMSO,Tahoe,,,,,,
Oligodendroglioma,TAHOE,11024.0,-0.229115577151913,0.0387,0.995346952054795,filefb05f3823b6_logFC_0,TAHOE,Budesonide,0.5,24.0,ACH-000916,Tahoe,DMSO,Tahoe,,,,,,
Oligodendroglioma,TAHOE,12285.0,-0.228738370348139,0.03919,0.995346952054795,filefb05f3823b6_logFC_0,TAHOE,Captopril,5.0,24.0,ACH-000943,Tahoe,DMSO,Tahoe,,,,,,
Oligodendroglioma,TAHOE,12375.0,-0.244702897606411,0.02072,0.995346952054795,filefb05f3823b6_logFC_0,TAHOE,Carbamazepine,0.5,24.0,ACH-000496,Tahoe,DMSO,Tahoe,,,,,,
Oligodendroglioma,TAHOE,12743.0,-0.216154252271084,0.06254,0.995346952054795,filefb05f3823b6_logFC_0,TAHOE,Celecoxib,5.0,24.0,ACH-000669,Tahoe,DMSO,Tahoe,,,,,,
Oligodendroglioma,TAHOE,13183.0,-0.231303129804553,0.03546,0.995346952054795,filefb05f3823b6_logFC_0,TAHOE,Ciclopirox,5.0,24.0,ACH-000164,Tahoe,DMSO,Tahoe,,,,,,
Ovarian_cancer,CMAP,279.0,0.130146891541295,0.36277,0.928518888888889,filefb05eb0b290_logFC_0,CMAP,carbamazepine,1e-07,6.0,MCF7,HT_HG-U133A_EA,DMSO,Sigma-Aldrich,C4024,carbamazepine,C0006949,,DB00564,
Ovarian_cancer,CMAP,178.0,0.121861237374529,0.40995,0.928518888888889,filefb05eb0b290_logFC_0,CMAP,celecoxib,1e-05,6.0,PC3,HG-U133A,DMSO,LKT Laboratories,C1644,celecoxib,C0538927,,DB00482,
Ovarian_cancer,CMAP,315.0,0.11630476879836,0.43638,0.928518888888889,filefb05eb0b290_logFC_0,CMAP,clotrimazole,5e-05,6.0,MCF7,HT_HG-U133A_EA,DMSO,Calbiochem,233230,clotrimazole,C0009074,,DB00257,
Ovarian_cancer,CMAP,328.0,-0.164529735445517,0.1607,0.928518888888889,filefb05eb0b290_logFC_0,CMAP,decitabine,1e-07,6.0,MCF7,HT_HG-U133A_EA,DMSO,Sigma-Aldrich,A3656,5-aza-2&#8242;-deoxycytidine,C0049065,,DB01262,
Ovarian_cancer,CMAP,11.0,0.167336383999595,0.14729,0.928518888888889,filefb05eb0b290_logFC_0,CMAP,dexamethasone,1e-06,6.0,MCF7,HG-U133A,DMSO,Sigma-Aldrich,D4902,dexamethasone,C1372970,,DB01234,
Ovarian_cancer,CMAP,362.0,-0.124030766096581,0.39867,0.928518888888889,filefb05eb0b290_logFC_0,CMAP,fulvestrant,1e-06,6.0,MCF7,HT_HG-U133A_EA,DMSO,Tocris,1047,"ICI 182,780",C0935916,,DB00947,
Ovarian_cancer,CMAP,208.0,0.117084822127948,0.43315,0.928518888888889,filefb05eb0b290_logFC_0,CMAP,gefitinib,1e-05,6.0,HL60,HG-U133A,DMSO,AstraZeneca,Iressa,Iressa,C1122962,,DB00317,
Ovarian_cancer,CMAP,350.0,0.108223700734439,0.46674,0.928518888888889,filefb05eb0b290_logFC_0,CMAP,oxaprozin,0.0003,6.0,MCF7,HT_HG-U133A_EA,DMSO,Sigma-Aldrich,O9637,oxaprozin,C0069739,,DB00991,
Ovarian_cancer,CMAP,252.0,-0.100107407449917,0.48595,0.928518888888889,filefb05eb0b290_logFC_0,CMAP,paclitaxel,1e-07,6.0,MCF7,HG-U133A,DMSO,Sigma-Aldrich,T-7191,paclitaxel,C0144576,,DB01229,
Ovarian_cancer,CMAP,284.0,-0.129346857604753,0.36725,0.928518888888889,filefb05eb0b290_logFC_0,CMAP,resveratrol,1e-05,6.0,MCF7,HT_HG-U133A_EA,DMSO,Sigma-Aldrich,R 5010,resveratrol,EXPT02968,,DB02709,
Ovarian_cancer,CMAP,427.0,-0.146923870039086,0.25889,0.928518888888889,filefb05eb0b290_logFC_0,CMAP,rosiglitazone,1e-05,6.0,MCF7,HT_HG-U133A_EA,DMSO,LKT Laboratories,R5772,rosiglitazone,C0289313,,DB00412,
Ovarian_cancer,CMAP,17.0,-0.106028303596874,0.473,0.928518888888889,filefb05eb0b290_logFC_0,CMAP,verapamil,1e-05,6.0,MCF7,HG-U133A,DMSO,Sigma-Aldrich,V4629,(+/-)-verapamil hydrochloride,C0042523,,DB00661,
Ovarian_cancer,TAHOE,2511.0,-0.179105174994669,0.09873,0.907074380939452,filefb0229b3c81_logFC_0,TAHOE,Acetazolamide,5.0,24.0,ACH-001039,Tahoe,DMSO,Tahoe,,,,,,
Ovarian_cancer,TAHOE,2586.0,-0.192652150913449,0.05782,0.907074380939452,filefb0229b3c81_logFC_0,TAHOE,Acetohexamide,0.0500000007450581,24.0,ACH-000139,Tahoe,DMSO,Tahoe,,,,,,
Ovarian_cancer,TAHOE,3458.0,-0.169970278935639,0.13541,0.907074380939452,filefb0229b3c81_logFC_0,TAHOE,Allantoin,0.0500000007450581,24.0,ACH-000580,Tahoe,DMSO,Tahoe,,,,,,
Ovarian_cancer,TAHOE,4280.0,-0.177193199385416,0.10573,0.907074380939452,filefb0229b3c81_logFC_0,TAHOE,Altretamine,0.5,24.0,ACH-000900,Tahoe,DMSO,Tahoe,,,,,,
Ovarian_cancer,TAHOE,8982.0,-0.208422967265774,0.02913,0.907074380939452,filefb0229b3c81_logFC_0,TAHOE,Bergenin,5.0,24.0,ACH-000853,Tahoe,DMSO,Tahoe,,,,,,
Ovarian_cancer,TAHOE,10954.0,-0.1522422132402,0.22893,0.907074380939452,filefb0229b3c81_logFC_0,TAHOE,Budesonide,0.0500000007450581,24.0,ACH-000927,Tahoe,DMSO,Tahoe,,,,,,
Ovarian_cancer,TAHOE,12242.0,-0.16364270366893,0.16535,0.907074380939452,filefb0229b3c81_logFC_0,TAHOE,Captopril,0.5,24.0,ACH-000890,Tahoe,DMSO,Tahoe,,,,,,
Ovarian_cancer,TAHOE,12348.0,-0.148579823423303,0.25096,0.907074380939452,filefb0229b3c81_logFC_0,TAHOE,Carbamazepine,0.5,24.0,ACH-000558,Tahoe,DMSO,Tahoe,,,,,,
Ovarian_cancer,TAHOE,12665.0,-0.152088766181397,0.22987,0.907074380939452,filefb0229b3c81_logFC_0,TAHOE,Celecoxib,0.5,24.0,ACH-000552,Tahoe,DMSO,Tahoe,,,,,,
Ovarian_cancer,TAHOE,13186.0,-0.144940325725841,0.27343,0.907074380939452,filefb0229b3c81_logFC_0,TAHOE,Ciclopirox,5.0,24.0,ACH-000348,Tahoe,DMSO,Tahoe,,,,,,
Pancreatic_cancer,CMAP,338.0,-0.115065455186266,0.39734,0.918267088607595,filefb07da14ae6_logFC_0,CMAP,carbamazepine,1e-07,6.0,MCF7,HT_HG-U133A_EA,DMSO,Sigma-Aldrich,C4024,carbamazepine,C0006949,,DB00564,
Pancreatic_cancer,CMAP,178.0,-0.130294903774,0.29805,0.918267088607595,filefb07da14ae6_logFC_0,CMAP,celecoxib,1e-05,6.0,PC3,HG-U133A,DMSO,LKT Laboratories,C1644,celecoxib,C0538927,,DB00482,
Pancreatic_cancer,CMAP,315.0,-0.151609219340655,0.16412,0.918267088607595,filefb07da14ae6_logFC_0,CMAP,clotrimazole,5e-05,6.0,MCF7,HT_HG-U133A_EA,DMSO,Calbiochem,233230,clotrimazole,C0009074,,DB00257,
Pancreatic_cancer,CMAP,40.0,-0.163165789453386,0.10961,0.918267088607595,filefb07da14ae6_logFC_0,CMAP,dexamethasone,1e-06,6.0,MCF7,HG-U133A,DMSO,Sigma-Aldrich,D4902,dexamethasone,C1372970,,DB01234,
Pancreatic_cancer,CMAP,432.0,-0.130934087269535,0.29359,0.918267088607595,filefb07da14ae6_logFC_0,CMAP,fulvestrant,1e-08,6.0,MCF7,HT_HG-U133A_EA,DMSO,Tocris,1047,"ICI 182,780",C0935916,,DB00947,
Pancreatic_cancer,CMAP,208.0,-0.140384503415827,0.23123,0.918267088607595,filefb07da14ae6_logFC_0,CMAP,gefitinib,1e-05,6.0,HL60,HG-U133A,DMSO,AstraZeneca,Iressa,Iressa,C1122962,,DB00317,
Pancreatic_cancer,CMAP,350.0,0.135826857935782,0.26039,0.918267088607595,filefb07da14ae6_logFC_0,CMAP,oxaprozin,0.0003,6.0,MCF7,HT_HG-U133A_EA,DMSO,Sigma-Aldrich,O9637,oxaprozin,C0069739,,DB00991,
Pancreatic_cancer,CMAP,252.0,-0.152471667487535,0.1598,0.918267088607595,filefb07da14ae6_logFC_0,CMAP,paclitaxel,1e-07,6.0,MCF7,HG-U133A,DMSO,Sigma-Aldrich,T-7191,paclitaxel,C0144576,,DB01229,
Pancreatic_cancer,CMAP,258.0,-0.189204111191486,0.0357,0.918267088607595,filefb07da14ae6_logFC_0,CMAP,resveratrol,5e-05,6.0,PC3,HG-U133A,DMSO,Sigma-Aldrich,R5010,resveratrol,EXPT02968,,DB02709,
Pancreatic_cancer,CMAP,427.0,-0.128967764676897,0.30778,0.918267088607595,filefb07da14ae6_logFC_0,CMAP,rosiglitazone,1e-05,6.0,MCF7,HT_HG-U133A_EA,DMSO,LKT Laboratories,R5772,rosiglitazone,C0289313,,DB00412,
Pancreatic_cancer,CMAP,17.0,0.094344403623907,0.48206,0.918267088607595,filefb07da14ae6_logFC_0,CMAP,verapamil,1e-05,6.0,MCF7,HG-U133A,DMSO,Sigma-Aldrich,V4629,(+/-)-verapamil hydrochloride,C0042523,,DB00661,
Parkinson's_disease,CMAP,37.0,0.0971893834671619,0.46222,0.9734,filefb05c9a0b65_logFC_0,CMAP,celecoxib,1e-05,6.0,MCF7,HG-U133A,DMSO,LKT Laboratories,C1644,celecoxib,C0538927,,DB00482,
Parkinson's_disease,CMAP,315.0,0.14367612581894,0.17079,0.9734,filefb05c9a0b65_logFC_0,CMAP,clotrimazole,5e-05,6.0,MCF7,HT_HG-U133A_EA,DMSO,Calbiochem,233230,clotrimazole,C0009074,,DB00257,
Parkinson's_disease,CMAP,328.0,-0.123339983819861,0.306,0.9734,filefb05c9a0b65_logFC_0,CMAP,decitabine,1e-07,6.0,MCF7,HT_HG-U133A_EA,DMSO,Sigma-Aldrich,A3656,5-aza-2&#8242;-deoxycytidine,C0049065,,DB01262,
Parkinson's_disease,CMAP,99.0,-0.128711147845781,0.2684,0.9734,filefb05c9a0b65_logFC_0,CMAP,dexamethasone,1e-06,6.0,ssMCF7,HG-U133A,DMSO,Sigma-Aldrich,D4902,dexamethasone,C1372970,,DB01234,
Parkinson's_disease,CMAP,362.0,-0.133176287036224,0.23671,0.9734,filefb05c9a0b65_logFC_0,CMAP,fulvestrant,1e-06,6.0,MCF7,HT_HG-U133A_EA,DMSO,Tocris,1047,"ICI 182,780",C0935916,,DB00947,
Parkinson's_disease,CMAP,243.0,-0.103009811908943,0.43648,0.9734,filefb05c9a0b65_logFC_0,CMAP,resveratrol,5e-05,6.0,MCF7,HG-U133A,DMSO,Sigma-Aldrich,R5010,resveratrol,EXPT02968,,DB02709,
Parkinson's_disease,CMAP,390.0,-0.126583027625728,0.28293,0.9734,filefb05c9a0b65_logFC_0,CMAP,rosiglitazone,1e-05,6.0,MCF7,HT_HG-U133A_EA,DMSO,LKT Laboratories,R5772,rosiglitazone,C0289313,,DB00412,
Parkinson's_disease,CMAP,17.0,-0.136655041785863,0.21423,0.9734,filefb05c9a0b65_logFC_0,CMAP,verapamil,1e-05,6.0,MCF7,HG-U133A,DMSO,Sigma-Aldrich,V4629,(+/-)-verapamil hydrochloride,C0042523,,DB00661,
Parkinson's_disease,TAHOE,2526.0,-0.151556874877007,0.12787,0.938297561113466,filefb05624362_logFC_0,TAHOE,Acetazolamide,5.0,24.0,ACH-000916,Tahoe,DMSO,Tahoe,,,,,,
Parkinson's_disease,TAHOE,2665.0,-0.141010610320419,0.18548,0.938297561113466,filefb05624362_logFC_0,TAHOE,Acetohexamide,5.0,24.0,ACH-000861,Tahoe,DMSO,Tahoe,,,,,,
Parkinson's_disease,TAHOE,3542.0,-0.222740464059986,0.00272,0.938297561113466,filefb05624362_logFC_0,TAHOE,Allantoin,0.5,24.0,ACH-000493,Tahoe,DMSO,Tahoe,,,,,,
Parkinson's_disease,TAHOE,4216.0,-0.17836678985264,0.0391,0.938297561113466,filefb05624362_logFC_0,TAHOE,Altretamine,0.0500000007450581,24.0,ACH-000148,Tahoe,DMSO,Tahoe,,,,,,
Parkinson's_disease,TAHOE,8915.0,-0.150929872622617,0.13117,0.938297561113466,filefb05624362_logFC_0,TAHOE,Bergenin,0.5,24.0,ACH-000552,Tahoe,DMSO,Tahoe,,,,,,
Parkinson's_disease,TAHOE,10964.0,-0.181199735637307,0.03362,0.938297561113466,filefb05624362_logFC_0,TAHOE,Budesonide,0.0500000007450581,24.0,ACH-000148,Tahoe,DMSO,Tahoe,,,,,,
Parkinson's_disease,TAHOE,12234.0,-0.189482955334715,0.02164,0.938297561113466,filefb05624362_logFC_0,TAHOE,Captopril,0.5,24.0,ACH-000139,Tahoe,DMSO,Tahoe,,,,,,
Parkinson's_disease,TAHOE,12392.0,-0.171743795362728,0.05402,0.938297561113466,filefb05624362_logFC_0,TAHOE,Carbamazepine,0.5,24.0,ACH-000890,Tahoe,DMSO,Tahoe,,,,,,
Parkinson's_disease,TAHOE,12726.0,-0.171325799888872,0.05509,0.938297561113466,filefb05624362_logFC_0,TAHOE,Celecoxib,5.0,24.0,ACH-000521,Tahoe,DMSO,Tahoe,,,,,,
Parkinson's_disease,TAHOE,13123.0,-0.178849419979279,0.03814,0.938297561113466,filefb05624362_logFC_0,TAHOE,Ciclopirox,0.5,24.0,ACH-000601,Tahoe,DMSO,Tahoe,,,,,,
Prostate_cancer,TAHOE,2436.0,-0.107775509162636,0.40979,0.973072365810969,filefb05809ca12_logFC_0,TAHOE,Acetazolamide,0.0500000007450581,24.0,ACH-000139,Tahoe,DMSO,Tahoe,,,,,,
Prostate_cancer,TAHOE,2608.0,-0.160702217966182,0.09235,0.973072365810969,filefb05809ca12_logFC_0,TAHOE,Acetohexamide,0.5,24.0,ACH-000580,Tahoe,DMSO,Tahoe,,,,,,
Prostate_cancer,TAHOE,3509.0,-0.150283582316883,0.13849,0.973072365810969,filefb05809ca12_logFC_0,TAHOE,Allantoin,0.5,24.0,ACH-000138,Tahoe,DMSO,Tahoe,,,,,,
