disease,signature_type,exp_id,cmap_score,p,q,subset_comparison_id,analysis_id,name,concentration,duration,cell_line,array_platform,vehicle,vendor,vendor_catalog_id,vendor_catalog_name,drug_concept_id,cas_number,DrugBank.ID,valid
Stroke,CMAP,65,0.119035990310864,0.39864,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,N-phenylanthranilic acid,1e-05,6,MCF7,HG-U133A,DMSO,Sigma-Aldrich,144509,N-phenylanthranilic acid,,,,
Stroke,CMAP,61,-0.139780025210118,0.26606,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,NU-1025,0.0001,6,MCF7,HG-U133A,DMSO,Calbiochem,493800,NU1025,,,,
Stroke,CMAP,39,-0.136262049350072,0.28904,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,SC-58125,1e-05,6,MCF7,HG-U133A,DMSO,Cayman Chemical,70655,SC-58125,,,,
Stroke,CMAP,163,-0.114438662682321,0.42231,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,TTNPB,1e-07,6,PC3,HG-U133A,DMSO,Sigma-Aldrich,T3757,TTNPB,EXPT03128,,DB02877,
Stroke,CMAP,255,0.0962636761418411,0.48565,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,W-13,1e-05,6,MCF7,HG-U133A,medium,Calbiochem,681636,"W-13, hydrochloride",,,,
Stroke,CMAP,402,-0.104549871803379,0.46354,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,acetylsalicylic acid,0.0001,6,MCF7,HT_HG-U133A_EA,DMSO,Sigma-Aldrich,A2093,"aspirin, USP",EXPT00475,,DB00945,
Stroke,CMAP,367,-0.170808410699011,0.09865,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,alpha-estradiol,1e-08,6,MCF7,HT_HG-U133A_EA,DMSO,Sigma-Aldrich,E8750,alpha-estradiol,,,,
Stroke,CMAP,410,0.0897758087472945,0.49501,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,alvespimycin,1e-07,6,MCF7,HT_HG-U133A_EA,DMSO,Calbiochem,100069,17-DMAG,,,,
Stroke,CMAP,153,-0.0856032330476116,0.49822,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,arachidonic acid,1e-05,6,MCF7,HG-U133A,ethanol,Sigma-Aldrich,A8798,arachidonic acid sodium salt,EXPT00409,,DB04557,
Stroke,CMAP,69,-0.127128815447828,0.34926,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,arachidonyltrifluoromethane,1e-05,6,MCF7,HG-U133A,DMSO,Sigma-Aldrich,A231,arachidonyl trifluoromethyl ketone,,,,
Stroke,CMAP,78,-0.108405482556301,0.44944,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,azathioprine,0.0001,6,MCF7,HG-U133A,DMSO,Sigma-Aldrich,A2593,"azathioprine, USP",C0887732,,DB00993,
Stroke,CMAP,248,0.139431956547684,0.26841,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,benserazide,1e-05,6,SKMEL5,HG-U133A,DMSO,Sigma-Aldrich,B7283,benserazide hydrochloride,C0005014,,,
Stroke,CMAP,340,0.114902924620401,0.41991,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,blebbistatin,1.7e-05,6,MCF7,HT_HG-U133A_EA,DMSO,Tocris,1760,(+/-)-blebbistatin,,,,
Stroke,CMAP,285,-0.1821273539469,0.06285,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,bucladesine,2e-06,6,MCF7,HT_HG-U133A_EA,DMSO,Sigma-Aldrich,D0627,"N6,2-O-dibutyryladenosine 3,5-cyclic monophosphate sodium salt",,,,
Stroke,CMAP,219,-0.159087193873888,0.15145,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,butein,1e-05,6,PC3,HG-U133A,DMSO,VWR,80050-502,butein,,,,
Stroke,CMAP,262,0.132443336942355,0.31426,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,butirosin,1e-05,6,PC3,HG-U133A,DMSO,Sigma-Aldrich,B9525,butirosin A from Bacillus vitellinus,,,,
Stroke,CMAP,338,-0.103239993435101,0.46791,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,carbamazepine,1e-07,6,MCF7,HT_HG-U133A_EA,DMSO,Sigma-Aldrich,C4024,carbamazepine,C0006949,,DB00564,
Stroke,CMAP,330,-0.0787337620219448,0.50098,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,celecoxib,1e-05,6,MCF7,HT_HG-U133A_EA,DMSO,LKT Laboratories,C1644,celecoxib,C0538927,,DB00482,
Stroke,CMAP,138,0.110464839768743,0.4405,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,chlorpromazine,1e-06,6,MCF7,HG-U133A,DMSO,Sigma-Aldrich,C0982,chlorpromazine hydrochloride,C0008286,,DB00477,
Stroke,CMAP,13,-0.106507936829758,0.45672,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,chlorpropamide,0.0001,6,MCF7,HG-U133A,DMSO,Sigma-Aldrich,C1290,chlorpropamide,C0008287,,DB00672,
Stroke,CMAP,230,-0.133061145824288,0.31034,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,ciclosporin,1e-06,6,MCF7,HG-U133A,ethanol,Calbiochem,239835,cyclosporine A,,,DB00091,
Stroke,CMAP,45,-0.0977666372361916,0.48243,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,clofibrate,0.00015,6,MCF7,HG-U133A,ethanol,Calbiochem,231405,clofibrate,C0009002,,DB00636,
Stroke,CMAP,129,0.109432506543507,0.44507,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,clozapine,1e-05,6,MCF7,HG-U133A,DMSO,Sigma-Aldrich,C6305,clozapine,C0009079,,DB00363,
Stroke,CMAP,108,-0.16159473496782,0.13881,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,cobalt chloride,0.0001,6,MCF7,HG-U133A,DMSO,Sigma-Aldrich,C8661,cobalt(II) chloride hexahydrate,,,,
Stroke,CMAP,247,-0.106840696330107,0.45538,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,colchicine,1e-06,6,SKMEL5,HG-U133A,DMSO,Calbiochem,234115,colchicine,C0009262,,DB01394,
Stroke,CMAP,271,-0.133294799548086,0.30874,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,colforsin,5e-05,6,HL60,HG-U133A,DMSO,EMD,344270,forskolin,,,DB02587,
Stroke,CMAP,215,-0.108012702034119,0.45091,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,copper sulfate,0.0001,12,MCF7,HG-U133A,medium,Sigma-Aldrich,203165,copper(II) sulfate pentahydrate,C0056301,,,
Stroke,CMAP,172,0.139327515760104,0.26894,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,deferoxamine,0.0001,6,PC3,HG-U133A,medium,Sigma-Aldrich,D-9533,deferoxamine mesylate salt,C0011145,,DB00746,
Stroke,CMAP,300,0.101176740204138,0.47383,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,depudecin,1e-06,6,MCF7,HT_HG-U133A_EA,DMSO,Biomol,EI-319,(-)-depudecin,,,,
Stroke,CMAP,11,-0.187249282402357,0.04977,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,dexamethasone,1e-06,6,MCF7,HG-U133A,DMSO,Sigma-Aldrich,D4902,dexamethasone,C1372970,,DB01234,
Stroke,CMAP,18,0.12476430161819,0.36414,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,dexverapamil,1e-05,6,MCF7,HG-U133A,DMSO,Sigma-Aldrich,V106,R(+)-verapamil hydrochloride,,,,
Stroke,CMAP,73,-0.0879681635407512,0.49659,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,diclofenac,1e-05,6,MCF7,HG-U133A,DMSO,Sigma-Aldrich,D6899,diclofenac sodium,C0700583,,DB00586,
Stroke,CMAP,221,0.10340359184901,0.46753,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,dimethyloxalylglycine,0.001,6,PC3,HG-U133A,DMSO,Frontier Scientific,D1070,dimethyloxalylglycine,,,,
Stroke,CMAP,301,-0.192855885012007,0.03882,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,docosahexaenoic acid ethyl ester,0.0001,6,MCF7,HT_HG-U133A_EA,DMSO,Sigma-Aldrich,D2661,"cis-4,7,10,13,16,19-Docosahexaenoic acid ethyl ester",,,,
Stroke,CMAP,270,-0.180770925244863,0.06659,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,estradiol,1e-08,6,HL60,HG-U133A,DMSO,Sigma-Aldrich,E1024,"estradiol, USP",C1330622,,DB00783,
Stroke,CMAP,19,0.114289776355994,0.42295,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,exemestane,1e-08,6,MCF7,HG-U133A,DMSO,LKT Laboratories,E9317,exemestane,C0851344,,DB00990,
Stroke,CMAP,62,0.0850536581835581,0.49856,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,exisulind,5e-05,6,MCF7,HG-U133A,DMSO,Sigma-Aldrich,S1438,sulindac sulfone,MMS_438,,,
Stroke,CMAP,81,0.113226137526584,0.42808,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,fasudil,1e-05,6,MCF7,HG-U133A,medium,Calbiochem,371970,HA-1077 dihydrochloride,,,,
Stroke,CMAP,77,-0.118660417561777,0.40055,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,felodipine,1e-05,6,MCF7,HG-U133A,DMSO,Sigma-Aldrich,F9677,felodipine,C0015772,,DB01023,
Stroke,CMAP,218,-0.111261049357666,0.43684,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,fisetin,5e-05,6,PC3,HG-U133A,DMSO,Sigma-Aldrich,F4043,fisetin,,,,
Stroke,CMAP,51,-0.0980115795340524,0.48191,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,fludrocortisone,1e-06,6,MCF7,HG-U133A,DMSO,Sigma-Aldrich,F6127,fludrocortisone acetate,C0616274,,DB00687,
Stroke,CMAP,186,-0.136771800633404,0.28572,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,fluphenazine,1e-05,6,MCF7,HG-U133A,DMSO,Sigma-Aldrich,F8548,fluphenazine dihydrochloride,C0700567,,DB00623,
Stroke,CMAP,403,-0.104867377983143,0.46246,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,fulvestrant,1e-06,6,MCF7,HT_HG-U133A_EA,DMSO,Tocris,1047,"ICI 182,780",C0935916,,DB00947,
Stroke,CMAP,208,-0.117990233648054,0.40415,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,gefitinib,1e-05,6,HL60,HG-U133A,DMSO,AstraZeneca,Iressa,Iressa,C1122962,,DB00317,
Stroke,CMAP,225,-0.153967907150946,0.17954,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,geldanamycin,1e-06,6,MCF7,HG-U133A,DMSO,Calbiochem,345805,geldanamycin,EXPT01571,,DB02424,
Stroke,CMAP,107,-0.140708158195774,0.25976,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,genistein,1e-05,6,MCF7,HG-U133A,DMSO,Calbiochem,345834,genistein,,,DB01645,
Stroke,CMAP,400,-0.111804855365188,0.43461,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,haloperidol,1e-05,6,MCF7,HT_HG-U133A_EA,DMSO,Sigma-Aldrich,H1512,haloperidol,C0720809,,DB00502,
Stroke,CMAP,294,0.105157345712254,0.46149,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,ikarugamycin,2e-06,6,MCF7,HT_HG-U133A_EA,DMSO,Biomol,EI-313,ikarugamycin,,,,
Stroke,CMAP,184,-0.128044165025413,0.34325,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,iloprost,1e-06,6,MCF7,HG-U133A,DMSO,Cayman Chemical,18215,iloprost,C0079594,,DB01088,
Stroke,CMAP,179,-0.115946228552697,0.41461,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,imatinib,1e-05,6,PC3,HG-U133A,DMSO,Novartis,Gleevec,Gleevec,C0935989,,DB00619,
Stroke,CMAP,164,-0.200427150536073,0.02781,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,indometacin,0.0001,6,PC3,HG-U133A,DMSO,Sigma-Aldrich,I8280,"indomethacin, USP",,,DB00328,
Stroke,CMAP,298,-0.213037991189139,0.01476,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,ionomycin,2e-06,6,MCF7,HT_HG-U133A_EA,DMSO,Sigma-Aldrich,I0634,ionomycin calcium salt,,,,
Stroke,CMAP,74,0.0850790531796993,0.49854,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,mercaptopurine,0.0001,6,MCF7,HG-U133A,DMSO,Sigma-Aldrich,M7000,6-mercaptopurine monohydrate,APRD01096,,DB01033,
Stroke,CMAP,3,0.129030622310394,0.33667,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,metformin,1e-07,6,MCF7,HG-U133A,medium,Sigma-Aldrich,D5035,"1,1-dimethylbiguanide hydrochloride",C0025598,,DB00331,
Stroke,CMAP,238,-0.164108410035786,0.12665,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,monastrol,0.0001,6,MCF7,HG-U133A,DMSO,Tocris,1305,monastrol,EXPT02296,,DB04331,
Stroke,CMAP,280,-0.172596163444944,0.0922,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,monorden,1e-07,6,MCF7,HT_HG-U133A_EA,DMSO,LKT Laboratories,R0212,radicicol,,,,
Stroke,CMAP,242,0.105547952711424,0.46006,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,nocodazole,1e-06,6,MCF7,HG-U133A,DMSO,Calbiochem,487928,nocodazole,,,DB08313,
Stroke,CMAP,207,-0.102907813827256,0.46902,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,nordihydroguaiaretic acid,1e-06,6,ssMCF7,HG-U133A,DMSO,Sigma-Aldrich,157619,nordihydroguaiaretic acid,,,,
Stroke,CMAP,147,-0.151227141883218,0.19584,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,novobiocin,0.0001,6,PC3,HG-U133A,medium,Sigma-Aldrich,N6160,"novobiocin sodium, USP",C0028458,,DB01051,
Stroke,CMAP,151,0.133578495847162,0.30666,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,oxamic acid,0.01,6,MCF7,HG-U133A,medium,Pfaltz and Bauer,3850,oxamic acid sodium salt,EXPT02460,,DB03940,
Stroke,CMAP,291,-0.143960762359846,0.23952,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,oxaprozin,0.0003,6,MCF7,HT_HG-U133A_EA,DMSO,Sigma-Aldrich,O9637,oxaprozin,C0069739,,DB00991,
Stroke,CMAP,252,-0.0966145154017903,0.48484,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,paclitaxel,1e-07,6,MCF7,HG-U133A,DMSO,Sigma-Aldrich,T-7191,paclitaxel,C0144576,,DB01229,
Stroke,CMAP,308,0.110123119855344,0.44204,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,pararosaniline,1e-05,6,MCF7,HT_HG-U133A_EA,DMSO,Sigma-Aldrich,P7632,pararosaniline base,,,,
Stroke,CMAP,5,0.0869910188998221,0.49727,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,phenformin,1e-05,6,MCF7,HG-U133A,medium,Sigma-Aldrich,P7045,phenformin hydrochloride,C0770237,,DB00914,
Stroke,CMAP,6,-0.127996141335147,0.34356,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,phenyl biguanide,1e-05,6,MCF7,HG-U133A,medium,Sigma-Aldrich,P19906,1-phenylbiguanide hydrochloride,,,,
Stroke,CMAP,177,-0.138636339737764,0.27368,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,pirinixic acid,0.0001,6,PC3,HG-U133A,DMSO,Calbiochem,681725,WY-14643,,,,
Stroke,CMAP,332,0.132318423801661,0.31505,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,prazosin,1e-05,6,MCF7,HT_HG-U133A_EA,DMSO,Sigma-Aldrich,P7791,prazosin hydrochloride,C0700578,,DB00457,
Stroke,CMAP,224,-0.0793291011432524,0.50083,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,probucol,1e-05,6,MCF7,HG-U133A,DMSO,Calbiochem,529618,probucol,C0033215,,DB01599,
Stroke,CMAP,167,-0.124726711697482,0.36448,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,prochlorperazine,1e-05,6,MCF7,HG-U133A,DMSO,Sigma-Aldrich,P9178,prochlorperazine dimaleate salt,C0770888,,DB00433,
Stroke,CMAP,356,-0.129784972251585,0.332,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,pyrvinium,1.25e-06,6,MCF7,HT_HG-U133A_EA,DMSO,MP Biomedicals,2156475,pyrvinium pamoate,C0072804,,DB06816,
Stroke,CMAP,53,-0.101455672793688,0.47301,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,quercetin,1e-06,6,MCF7,HG-U133A,DMSO,Calbiochem,551600,quercetin dihydrate,C0034392,,DB04216,
Stroke,CMAP,168,-0.105836571653528,0.45909,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,quinpirole,1e-06,6,MCF7,HG-U133A,DMSO,Sigma-Aldrich,Q102,(-)-quinpirole hydrochloride,,,,
Stroke,CMAP,25,0.12160375001963,0.38413,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,raloxifene,1e-07,6,MCF7,HG-U133A,DMSO,Sigma-Aldrich,R1402,raloxifene hydrochloride,C0618111,,DB00481,
Stroke,CMAP,258,-0.195569936565087,0.03424,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,resveratrol,5e-05,6,PC3,HG-U133A,DMSO,Sigma-Aldrich,R5010,resveratrol,EXPT02968,,DB02709,
Stroke,CMAP,36,-0.135096057346094,0.29668,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,rofecoxib,1e-05,6,MCF7,HG-U133A,DMSO,LKT Laboratories,R5722,rofecoxib,C0762662,,DB00533,
Stroke,CMAP,390,-0.138056571804042,0.27734,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,rosiglitazone,1e-05,6,MCF7,HT_HG-U133A_EA,DMSO,LKT Laboratories,R5772,rosiglitazone,C0289313,,DB00412,
Stroke,CMAP,331,0.0924279922135299,0.49201,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,rottlerin,1e-05,6,MCF7,HT_HG-U133A_EA,DMSO,Tocris,1610,rottlerin,,,,
Stroke,CMAP,378,-0.145765787311375,0.2283,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,sirolimus,1e-07,6,MCF7,HT_HG-U133A_EA,DMSO,Sigma-Aldrich,R0395,Rapamycin,C0072980,,DB00877,
Stroke,CMAP,79,-0.144885862722486,0.23347,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,sodium phenylbutyrate,0.0001,6,MCF7,HG-U133A,medium,Calbiochem,567616,sodium 4-phenylbutyrate,,,DB06819,
Stroke,CMAP,257,-0.0888073539029137,0.49579,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,splitomicin,2e-05,6,PC3,HG-U133A,DMSO,Sigma-Aldrich,S4068,splitomicin,,,,
Stroke,CMAP,60,-0.112793649402182,0.43009,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,staurosporine,1e-06,6,MCF7,HG-U133A,DMSO,Calbiochem,569397,staurosporine,EXPT02970,,DB02010,
Stroke,CMAP,27,-0.0955235271237287,0.48688,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,sulfasalazine,0.0001,6,MCF7,HG-U133A,DMSO,Sigma-Aldrich,S0883,sulfasalazine,C0036078,,DB00795,
Stroke,CMAP,54,0.154240005599957,0.17827,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,tacrolimus,1e-06,6,MCF7,HG-U133A,DMSO,LC Laboratories,F-4900,FK-506,C0085149,,DB00864,
Stroke,CMAP,15,0.0867694655995911,0.49748,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,tamoxifen,1e-06,6,MCF7,HG-U133A,DMSO,Sigma-Aldrich,T9262,tamoxifen citrate,C0039286,,DB00675,
Stroke,CMAP,324,-0.184978784181742,0.05525,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,tanespimycin,1e-06,6,MCF7,HT_HG-U133A_EA,DMSO,Tocris,1515,17-AAG,,,,
Stroke,CMAP,119,-0.139465177944869,0.26812,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,tetraethylenepentamine,0.0001,6,MCF7,HG-U133A,medium,Sigma-Aldrich,375683,tetraethylenepentamine pentahydrochloride,,,,
Stroke,CMAP,48,-0.134517887338381,0.30064,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,thalidomide,0.0001,6,MCF7,HG-U133A,DMSO,Sigma-Aldrich,T144,(+/-)-thalidomide,C0039736,,DB01041,
Stroke,CMAP,387,-0.179164395349437,0.07133,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,thioridazine,1e-05,6,MCF7,HT_HG-U133A_EA,DMSO,Sigma-Aldrich,T9025,thioridazine hydrochloride,C0039943,,DB00679,
Stroke,CMAP,254,-0.132830872659008,0.31183,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,tioguanine,1e-05,6,MCF7,HG-U133A,medium,Sigma-Aldrich,A4660,6-thioguanine,,,DB00352,
Stroke,CMAP,33,0.137056295895485,0.28386,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,tomelukast,1e-06,6,MCF7,HG-U133A,DMSO,Sigma-Aldrich,L5408,"LY-171,883",,,,
Stroke,CMAP,323,-0.187968117149351,0.04815,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,topiramate,3e-06,6,MCF7,HT_HG-U133A_EA,DMSO,Sigma-Aldrich,T0575,topiramate,C0076829,,DB00273,
Stroke,CMAP,159,-0.144829419852172,0.23376,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,tretinoin,1e-06,6,PC3,HG-U133A,DMSO,Sigma-Aldrich,R2625,retinoic acid,C0040845,,DB00755,
Stroke,CMAP,428,-0.169437050838892,0.10383,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,trichostatin A,1e-06,6,MCF7,HT_HG-U133A_EA,DMSO,Calbiochem,647925,"Trichostatin A, Streptomyces sp.",,,,
Stroke,CMAP,426,-0.142551503303016,0.24857,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,troglitazone,1e-05,6,MCF7,HT_HG-U133A_EA,DMSO,Sigma-Aldrich,T2573,troglitazone,C0245514,,DB00197,
Stroke,CMAP,85,-0.165297151007891,0.1214,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,valproic acid,0.0005,6,MCF7,HG-U133A,medium,Sigma-Aldrich,P4543,2-propylpentanoic acid,,,DB00313,
Stroke,CMAP,17,-0.132802487994851,0.31198,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,verapamil,1e-05,6,MCF7,HG-U133A,DMSO,Sigma-Aldrich,V4629,(+/-)-verapamil hydrochloride,C0042523,,DB00661,
Stroke,CMAP,320,-0.1352411120864,0.2958,0.919164388185654,filefb06d8d0791_logFC_0,CMAP,wortmannin,1e-08,6,MCF7,HT_HG-U133A_EA,DMSO,Calbiochem,681675,wortmannin,,,,
Stroke,TAHOE,7,-0.18217293980119,0.06476,0.886429112230025,filefb045ebf8c7_logFC_0,TAHOE,(R)-Verapamil (hydrochloride),0.0500000007450581,24,ACH-001333,Tahoe,DMSO,Tahoe,,,,,,
Stroke,TAHOE,157,-0.228400472866719,0.00652,0.886429112230025,filefb045ebf8c7_logFC_0,TAHOE,(S)-Crizotinib,0.0500000007450581,24,ACH-001333,Tahoe,DMSO,Tahoe,,,,,,
Stroke,TAHOE,378,-0.180689088485157,0.06909,0.886429112230025,filefb045ebf8c7_logFC_0,TAHOE,18β-Glycyrrhetinic acid,0.5,24,ACH-000521,Tahoe,DMSO,Tahoe,,,,,,
Stroke,TAHOE,495,-0.181737039817003,0.06606,0.886429112230025,filefb045ebf8c7_logFC_0,TAHOE,4EGI-1,0.0500000007450581,24,ACH-000669,Tahoe,DMSO,Tahoe,,,,,,
Stroke,TAHOE,612,-0.178169056715454,0.077,0.886429112230025,filefb045ebf8c7_logFC_0,TAHOE,5-Azacytidine,0.0500000007450581,24,ACH-000389,Tahoe,DMSO,Tahoe,,,,,,
Stroke,TAHOE,877,-0.205448495853356,0.0222,0.886429112230025,filefb045ebf8c7_logFC_0,TAHOE,5-Fluorouracil,5.0,24,ACH-000496,Tahoe,DMSO,Tahoe,,,,,,
Stroke,TAHOE,1004,-0.205612258624931,0.02197,0.886429112230025,filefb045ebf8c7_logFC_0,TAHOE,8-Hydroxyquinoline,5.0,24,ACH-000940,Tahoe,DMSO,Tahoe,,,,,,
Stroke,TAHOE,1199,-0.202839856481766,0.02488,0.886429112230025,filefb045ebf8c7_logFC_0,TAHOE,9-ING-41,5.0,24,,Tahoe,DMSO,Tahoe,,,,,,
Stroke,TAHOE,1237,-0.223898918424451,0.0083,0.886429112230025,filefb045ebf8c7_logFC_0,TAHOE,APTO-253,0.0500000007450581,24,ACH-000943,Tahoe,DMSO,Tahoe,,,,,,
Stroke,TAHOE,1379,-0.188877741825314,0.0483,0.886429112230025,filefb045ebf8c7_logFC_0,TAHOE,AT7519,0.0500000007450581,24,ACH-000311,Tahoe,DMSO,Tahoe,,,,,,
Stroke,TAHOE,1608,-0.232444198487617,0.00513,0.886429112230025,filefb045ebf8c7_logFC_0,TAHOE,AZD-7648,5.0,24,ACH-000580,Tahoe,DMSO,Tahoe,,,,,,
Stroke,TAHOE,1684,-0.194154526990521,0.03801,0.886429112230025,filefb045ebf8c7_logFC_0,TAHOE,AZD-8055,0.0500000007450581,24,ACH-000853,Tahoe,DMSO,Tahoe,,,,,,
Stroke,TAHOE,1801,-0.192340267467297,0.04136,0.886429112230025,filefb045ebf8c7_logFC_0,TAHOE,AZD1390,0.0500000007450581,24,ACH-000757,Tahoe,DMSO,Tahoe,,,,,,
Stroke,TAHOE,1962,-0.189882624783663,0.04628,0.886429112230025,filefb045ebf8c7_logFC_0,TAHOE,AZD2858,0.0500000007450581,24,ACH-000389,Tahoe,DMSO,Tahoe,,,,,,
Stroke,TAHOE,2171,-0.186353317424688,0.05388,0.886429112230025,filefb045ebf8c7_logFC_0,TAHOE,Abemaciclib,0.5,24,ACH-000793,Tahoe,DMSO,Tahoe,,,,,,
Stroke,TAHOE,2395,-0.196937670488988,0.03339,0.886429112230025,filefb045ebf8c7_logFC_0,TAHOE,Abiraterone acetate,5.0,24,ACH-000669,Tahoe,DMSO,Tahoe,,,,,,
Stroke,TAHOE,2541,-0.18269384405721,0.06342,0.886429112230025,filefb045ebf8c7_logFC_0,TAHOE,Acetazolamide,5.0,24,ACH-000932,Tahoe,DMSO,Tahoe,,,,,,
Stroke,TAHOE,2551,-0.177856630841101,0.07791,0.886429112230025,filefb045ebf8c7_logFC_0,TAHOE,Acetohexamide,0.0500000007450581,24,ACH-000757,Tahoe,DMSO,Tahoe,,,,,,
Stroke,TAHOE,2732,-0.221689802562222,0.00951,0.886429112230025,filefb045ebf8c7_logFC_0,TAHOE,Adagrasib,0.0500000007450581,24,ACH-000463,Tahoe,DMSO,Tahoe,,,,,,
Stroke,TAHOE,2963,-0.237917862743462,0.00363,0.886429112230025,filefb045ebf8c7_logFC_0,TAHOE,Adenine,5.0,24,ACH-000997,Tahoe,DMSO,Tahoe,,,,,,
Stroke,TAHOE,3010,-0.20277249136848,0.02502,0.886429112230025,filefb045ebf8c7_logFC_0,TAHOE,Adenosine,0.0500000007450581,24,ACH-000120,Tahoe,DMSO,Tahoe,,,,,,
Stroke,TAHOE,3239,-0.205066680137401,0.02261,0.886429112230025,filefb045ebf8c7_logFC_0,TAHOE,Afatinib,0.5,24,ACH-000790,Tahoe,DMSO,Tahoe,,,,,,
